Recipe,Cuisine,Vegetarian,Vegan,Rose House Dining Room,104West!,Becker House Dining Room,Cook House Dining Room,Jansen's Dining Room at Bethe House,Keeton House Dining Room,Morrison Dining,North Star Dining Room,Okenshields,Risley Dining Room,Straight from the Market
Steamed Jasmine Rice,Asian,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
BBQ Tofu with Smoked Tomatoes,None,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,N
Kettle Cuisine Broccoli Cheddar Soup,None,Y,N,N,N,N,Y,N,N,N,N,N,N,N
Italian Sausage with Peppers & Onions,Italian,N,N,N,N,Y,Y,N,N,Y,N,N,N,N
Garlic Roasted Chicken,None,N,N,N,N,N,Y,N,N,N,Y,N,N,N
Beyond Meatless Sausage Link,None,Y,Y,N,N,N,Y,N,N,N,N,N,N,N
Sweet Popcake Pancakes,Dessert,N,N,N,N,N,Y,N,N,N,N,N,N,N
Roasted Potatoes,None,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N
Hoagie Rolls,None,N,N,N,N,Y,Y,Y,N,N,N,N,N,N
Simply Steamed Peas,None,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N
Blueberry Banana Smoothie,None,Y,Y,Y,N,N,Y
"Pastries, Cakes & Desserts",Dessert,N,N,Y,N,N,Y,Y,Y
Fresh Fruit Slices,None,Y,Y,Y,N,Y,Y,N,N,N,N,Y
Cornell Dairy Yogurt,None,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y
Steamed Jasmine Rice,Chinese,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
Simply Steamed Corn,None,Y,Y,Y,Y,Y,Y,N,Y
Salad Bar,None,Y,Y,N,Y,N,Y,N,Y,N,Y
Fresh Whole Fruit,None,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y
Cornell Dairy Ice Cream,Dessert,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
Hot & Cold Beverages,None,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y
Herb Roasted Summer & Zucchini Squash,None,Y,Y,N,N,N,Y,N,N,Y
