Recipe,Cuisine,Vegetarian,Vegan,Rose House Dining Room,104West!,Becker House Dining Room,Cook House Dining Room,Jansen's Dining Room at Bethe House,Keeton House Dining Room,Morrison Dining,North Star Dining Room,Okenshields,Risley Dining Room,Straight from the Market
Chana Masala,Asian,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
Goan Curry Fish,Indian,N,N,N,N,N,Y,N,N,N,N,N,N,N
Rajma Red Beans Muckesh,Indian,Y,Y,N,N,N,Y,N,N,N,N,N,N,N
Mango Lassi,Indian,Y,N,N,N,N,Y,N,N,N,N,N,N,N
Seared Kale with Red Onions & Garlic,None,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N
Sweet Popcake Pancakes,Dessert,N,N,N,N,N,Y,N,N,N,N,N,N,N
Roasted Garlic Naan,Indian,Y,N,N,N,N,Y,Y,N,N,N,N,N,N
Chicken Tikka Masala,Indian,N,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N
Basmati Rice,Indian,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N
Roasted Cauliflower,Indian,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,N
Kettle Cuisine Moroccan Lentil Soup,Moroccan,Y,Y,Y,N,Y,Y
Chana Masala,Indian,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y
"Pastries, Cakes & Desserts",Dessert,N,N,Y,N,N,Y,Y,Y
Fresh Fruit Slices,None,Y,Y,Y,N,Y,Y,N,N,N,N,Y
Cornell Dairy Yogurt,None,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y
Salad Bar,None,Y,Y,N,Y,N,Y,N,Y,N,Y
Fresh Whole Fruit,None,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y
Cornell Dairy Ice Cream,Dessert,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y
Hot & Cold Beverages,None,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y
